1,1,1,100,100,165,179,74,148,107,157,
1,2,2,67,44,73,2,59,101,114,140,
1,3,3,57,32,121,176,140,77,77,122,
1,4,4,53,28,113,82,75,25,152,81,
1,5,1,83,68,38,67,8,101,17,5,
1,6,2,53,28,157,193,65,133,188,68,
1,7,3,50,25,143,164,57,61,43,151,
1,8,4,42,17,191,64,31,139,182,184,
1,9,1,81,65,76,117,190,55,100,123,
1,10,2,64,40,146,24,159,59,5,45,
1,11,3,56,31,196,98,177,42,174,185,
1,12,4,36,12,35,5,37,161,65,49,
1,13,1,40,16,86,38,106,126,192,129,
1,14,2,31,9,45,14,67,59,87,36,
1,15,3,1,0,41,39,64,198,114,26,
1,16,4,-5,0,164,183,123,53,113,31,
1,17,1,124,153,84,161,22,57,41,97,
1,18,2,105,110,192,131,148,94,113,199,
1,19,3,58,33,131,157,143,188,66,186,
1,20,4,51,26,183,133,155,3,14,179,
1,21,1,77,59,77,123,37,23,194,181,
1,22,2,66,43,90,91,92,111,170,176,
1,23,3,62,38,6,102,1,142,137,11,
1,24,4,58,33,190,96,103,109,184,60,
1,25,1,87,75,81,43,98,87,155,178,
1,26,2,47,22,156,17,120,12,2,101,
1,27,3,11,1,105,111,51,180,114,109,
1,28,4,-3,0,72,186,110,137,157,81,
1,29,1,63,39,106,198,91,7,156,17,
1,30,2,46,21,31,17,23,3,141,137,
1,31,3,42,17,22,86,32,104,58,60,
1,32,4,32,10,48,39,28,101,127,85,
1,33,1,102,104,151,69,123,84,59,179,
1,34,2,83,68,64,127,106,110,116,4,
1,35,3,49,24,14,33,188,76,22,60,
1,36,4,-17,0,61,65,166,130,117,118,
1,37,1,90,81,95,48,50,105,167,87,
1,38,2,51,26,100,66,51,197,22,54,
1,39,3,44,19,118,81,2,50,134,42,
1,40,4,-4,0,83,195,168,33,21,90,
2,1,1,138,190,151,131,123,94,59,179,
2,2,2,75,56,81,43,159,87,5,178,
2,3,3,42,17,190,96,123,84,59,123,
2,4,4,23,5,165,179,74,148,107,157,
2,5,1,76,57,143,164,57,94,43,71,
2,6,2,53,28,81,43,159,87,5,178,
2,7,3,50,25,118,43,50,105,167,87,
2,8,4,-13,0,31,164,114,61,141,96,
2,9,1,85,72,192,107,148,94,113,199,
2,10,2,42,17,118,81,2,50,100,123,
2,11,3,41,16,76,69,123,84,59,179,
2,12,4,9,0,84,133,124,57,41,179,
2,13,1,94,88,143,164,57,94,43,71,
2,14,2,84,70,38,198,91,101,17,17,
2,15,3,73,53,143,164,57,84,43,179,
2,16,4,58,33,81,48,67,87,87,178,
2,17,1,62,38,131,161,50,173,41,97,
2,18,2,59,34,76,69,123,84,59,179,
2,19,3,16,2,165,69,123,84,129,157,
2,20,4,-2,0,84,133,124,57,41,179,
2,21,1,106,112,139,48,50,72,167,157,
2,22,2,63,39,38,198,91,101,17,17,
