1,1,1,90,90,191,126,140,162,155,142,
1,2,2,70,35,111,86,168,126,90,31,
1,3,3,24,8,132,106,129,19,44,92,
1,4,4,21,5,119,91,86,-10,135,146,
1,5,1,65,65,183,59,80,70,121,126,
1,6,2,57,28,226,174,132,120,61,49,
1,7,3,-6,-3,30,197,128,127,26,-4,
1,8,4,-31,-27,108,73,118,11,29,72,
1,9,1,49,49,218,106,169,101,106,116,
1,10,2,44,22,128,33,175,211,144,66,
1,11,3,16,5,112,71,114,79,40,64,
1,12,4,1,0,49,-16,158,-5,116,82,
1,13,1,69,69,109,95,83,221,110,150,
1,14,2,48,24,141,85,129,126,78,0,
1,15,3,40,13,110,168,23,182,123,85,
1,16,4,-53,-49,46,164,124,104,168,96,
1,17,1,33,33,73,157,98,152,122,79,
1,18,2,31,15,102,145,63,78,124,101,
1,19,3,23,7,50,8,121,91,174,-5,
1,20,4,-6,-2,46,141,110,74,76,220,
2,1,1,57,57,191,126,80,70,155,126,
2,2,2,45,22,191,86,168,126,155,31,
2,3,3,28,9,183,33,175,211,121,66,
2,4,4,-65,-61,109,59,92,221,121,11,
2,5,1,52,52,109,126,83,221,110,142,
2,6,2,39,19,109,86,83,221,90,31,
2,7,3,37,12,191,126,140,162,155,142,
2,8,4,17,4,73,157,129,152,78,79,
2,9,1,30,30,183,95,80,221,121,150,
2,10,2,28,14,183,95,80,221,121,150,
2,11,3,8,2,109,86,83,221,90,31,
2,12,4,-87,-83,191,86,168,126,155,31,
2,13,1,59,59,109,59,92,221,121,11,
2,14,2,34,17,109,95,121,91,71,-5,
2,15,3,12,4,109,95,121,91,71,-5,
2,16,4,-20,-16,191,59,140,70,155,142,
2,17,1,46,46,109,95,121,91,71,-5,
2,18,2,35,17,132,106,80,70,44,126,
2,19,3,-14,-11,109,59,92,221,121,11,
2,20,4,-115,-111,191,126,80,70,155,126,
3,1,1,-15,-14,132,106,23,70,44,126,
3,2,2,-59,-57,191,86,83,221,110,31,
3,3,3,-59,-56,191,126,140,162,155,142,
3,4,4,-84,-80,183,95,83,221,121,150,
3,5,1,38,38,191,126,83,70,155,126,
3,6,2,17,8,191,126,168,126,155,126,
3,7,3,11,3,141,86,129,126,90,0,
3,8,4,-11,-7,191,95,80,70,71,126,
3,9,1,35,35,102,145,83,78,124,101,
3,10,2,25,12,141,86,129,126,90,0,
3,11,3,2,0,191,86,80,75,155,126,
3,12,4,-26,-22,183,95,80,221,121,150,
3,13,1,56,56,191,86,83,221,110,31,
3,14,2,46,23,141,86,129,126,90,0,
3,15,3,39,13,183,95,83,221,121,150,
3,16,4,-23,-19,191,126,168,126,155,126,
3,17,1,40,40,191,86,80,221,121,150,
3,18,2,37,18,102,145,64,78,124,101,
3,19,3,-55,-52,73,85,98,152,122,79,
3,20,4,-69,-65,109,86,83,221,110,31,
4,1,1,110,110,191,126,83,70,155,126,
4,2,2,63,31,109,95,83,91,155,-5,
4,3,3,56,18,102,95,83,78,71,-5,
4,4,4,45,11,191,86,80,221,121,126,
4,5,1,78,78,191,126,83,148,155,126,
4,6,2,73,36,191,126,83,70,155,126,
4,7,3,31,10,132,126,80,70,155,126,
4,8,4,27,6,191,126,121,70,155,-5,
4,9,1,77,77,191,126,168,126,155,126,
4,10,2,63,31,191,126,83,70,155,126,
4,11,3,41,13,191,126,168,126,155,126,
4,12,4,24,6,191,95,121,91,71,-5,
4,13,1,66,66,191,126,83,70,155,126,
4,14,2,65,32,132,106,121,91,71,126,
4,15,3,54,18,71,145,80,70,44,126,
4,16,4,53,13,102,95,83,78,71,-5,
4,17,1,50,50,191,126,83,70,155,126,
4,18,2,44,22,102,95,64,78,124,101,
4,19,3,16,5,191,86,83,221,155,150,
4,20,4,4,1,132,126,80,70,155,126,
5,1,1,41,41,132,126,83,70,155,126,
5,2,2,-1,1,102,95,83,91,137,-5,
5,3,3,-24,-21,183,95,83,70,155,126,
5,4,4,-43,-39,191,126,80,70,155,126,
5,5,1,39,39,191,95,83,221,155,126,
5,6,2,24,12,102,95,83,91,137,-5,
5,7,3,-2,1,132,106,121,91,71,126,
5,8,4,-21,-17,191,95,83,78,110,-5,
5,9,1,57,57,191,86,121,91,110,-5,
5,10,2,32,16,132,126,83,70,155,126,
5,11,3,-18,-15,191,126,83,148,155,126,
5,12,4,-27,-23,191,126,80,70,155,126,
5,13,1,63,63,191,86,83,221,110,150,
5,14,2,51,25,191,95,83,221,155,126,
5,15,3,30,10,191,126,80,70,155,126,
5,16,4,21,5,191,95,83,221,155,126,
5,17,1,45,45,109,95,121,91,155,-5,
5,18,2,27,13,191,95,83,78,110,-5,
5,19,3,17,5,191,86,80,126,121,126,
5,20,4,17,4,102,95,83,91,137,-5,
6,1,1,49,49,191,86,121,91,110,-5,
6,2,2,44,22,102,126,64,70,124,126,
6,3,3,38,12,102,95,64,91,110,101,
6,4,4,38,9,109,79,121,221,155,150,
6,5,1,45,45,191,97,83,70,155,-5,
6,6,2,16,8,191,86,121,91,110,-5,
6,7,3,8,2,191,97,83,70,155,-5,
6,8,4,-31,-27,191,126,168,91,155,-5,
6,9,1,56,56,109,86,121,91,155,150,
6,10,2,54,27,191,97,83,70,155,-5,
6,11,3,26,8,102,126,64,70,124,126,
6,12,4,-8,-4,191,126,168,91,155,-5,
6,13,1,81,81,109,86,121,91,155,150,
